I0424 09:55:54.286327       1 log.go:245] FLAG: --add-dir-header="false"
I0424 10:05:57.788766       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy
I0424 10:05:57.788689       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/protean-pki
E0424 10:05:57.790004       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-monitoring-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.790035       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-monitoring-policy: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.790066       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/protean-pki
E0424 10:05:57.790507       1 worker.go:93] Failed to process key k8s-pki/k8s-servicemesh. Reason: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.790527       1 worker.go:97] Error syncing key k8s-pki/k8s-servicemesh: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.790547       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-ldap
E0424 10:05:57.790545       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-servicemesh-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.790565       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-servicemesh-policy: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.790839       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.790853       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.791703       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.791730       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.792138       1 worker.go:93] Failed to process key k8s-pki/k8s-ldap. Reason: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.792164       1 worker.go:97] Error syncing key k8s-pki/k8s-ldap: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.794077       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy
I0424 10:05:57.794117       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-monitoring
I0424 10:05:57.794127       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy
I0424 10:05:57.794151       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-logging
E0424 10:05:57.796073       1 worker.go:93] Failed to process key k8s-pki/k8s-logging. Reason: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.796108       1 worker.go:97] Error syncing key k8s-pki/k8s-logging: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.796136       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-servicemesh
E0424 10:05:57.796604       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-ldap-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.796622       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-ldap-policy: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.796642       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy
E0424 10:05:57.796691       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-logging-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.796707       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-logging-policy: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.796723       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy
E0424 10:05:57.796841       1 worker.go:93] Failed to process key k8s-pki/k8s-monitoring. Reason: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.796879       1 worker.go:97] Error syncing key k8s-pki/k8s-monitoring: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.796907       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/protean-pki
E0424 10:05:57.797885       1 worker.go:93] Failed to process key k8s-pki/k8s-servicemesh. Reason: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.797912       1 worker.go:97] Error syncing key k8s-pki/k8s-servicemesh: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.797940       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-ldap
E0424 10:05:57.798984       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.799039       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.798999       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-servicemesh-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.799072       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-servicemesh-policy: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.799116       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-monitoring-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.799133       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-monitoring-policy: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.799136       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/protean-pki
E0424 10:05:57.799747       1 worker.go:93] Failed to process key k8s-pki/k8s-ldap. Reason: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.799768       1 worker.go:97] Error syncing key k8s-pki/k8s-ldap: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.800740       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.800757       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.806888       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-logging
I0424 10:05:57.806909       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy
I0424 10:05:57.806923       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy
I0424 10:05:57.807069       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-monitoring
E0424 10:05:57.809666       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-ldap-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.809676       1 worker.go:93] Failed to process key k8s-pki/k8s-monitoring. Reason: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.809693       1 worker.go:97] Error syncing key k8s-pki/k8s-monitoring: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.809692       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-ldap-policy: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.809665       1 worker.go:93] Failed to process key k8s-pki/k8s-logging. Reason: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.809667       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-logging-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.809729       1 worker.go:97] Error syncing key k8s-pki/k8s-logging: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.809719       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy
I0424 10:05:57.809719       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-servicemesh
I0424 10:05:57.809758       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/protean-pki
I0424 10:05:57.809733       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-logging-policy: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.809860       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy
E0424 10:05:57.811732       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-servicemesh-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.811751       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-servicemesh-policy: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.811774       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/protean-pki
E0424 10:05:57.811835       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.811856       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.811877       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-ldap
E0424 10:05:57.811876       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-monitoring-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.811889       1 worker.go:93] Failed to process key k8s-pki/k8s-servicemesh. Reason: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.811911       1 worker.go:97] Error syncing key k8s-pki/k8s-servicemesh: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.811892       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-monitoring-policy: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.813537       1 worker.go:93] Failed to process key k8s-pki/k8s-ldap. Reason: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.813553       1 worker.go:97] Error syncing key k8s-pki/k8s-ldap: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.813573       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.813591       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.830738       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy
I0424 10:05:57.830796       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-monitoring
I0424 10:05:57.830819       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-logging
I0424 10:05:57.830746       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy
E0424 10:05:57.833313       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-logging-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.833338       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-logging-policy: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.833358       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy
E0424 10:05:57.833313       1 worker.go:93] Failed to process key k8s-pki/k8s-logging. Reason: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.833375       1 worker.go:97] Error syncing key k8s-pki/k8s-logging: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.833400       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/protean-pki
E0424 10:05:57.833546       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-ldap-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.833560       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-ldap-policy: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.833580       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy
E0424 10:05:57.834129       1 worker.go:93] Failed to process key k8s-pki/k8s-monitoring. Reason: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.834152       1 worker.go:97] Error syncing key k8s-pki/k8s-monitoring: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.834184       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-servicemesh
E0424 10:05:57.835013       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-servicemesh-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.835031       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-servicemesh-policy: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.835061       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/protean-pki
E0424 10:05:57.835959       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.835987       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.836016       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-ldap
E0424 10:05:57.836337       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-monitoring-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.836358       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-monitoring-policy: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.836353       1 worker.go:93] Failed to process key k8s-pki/k8s-servicemesh. Reason: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.836376       1 worker.go:97] Error syncing key k8s-pki/k8s-servicemesh: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.836707       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.836751       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.837740       1 worker.go:93] Failed to process key k8s-pki/k8s-ldap. Reason: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.837767       1 worker.go:97] Error syncing key k8s-pki/k8s-ldap: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.873933       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-logging
I0424 10:05:57.873974       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy
I0424 10:05:57.873987       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy
I0424 10:05:57.874315       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-monitoring
E0424 10:05:57.876676       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-ldap-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.876699       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-ldap-policy: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.876726       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy
E0424 10:05:57.876934       1 worker.go:93] Failed to process key k8s-pki/k8s-logging. Reason: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.876950       1 worker.go:97] Error syncing key k8s-pki/k8s-logging: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.877001       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/protean-pki
E0424 10:05:57.877199       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-logging-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.877273       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-logging-policy: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.877311       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy
E0424 10:05:57.877370       1 worker.go:93] Failed to process key k8s-pki/k8s-monitoring. Reason: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.877389       1 worker.go:97] Error syncing key k8s-pki/k8s-monitoring: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.877439       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-servicemesh
E0424 10:05:57.878407       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-servicemesh-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.878434       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-servicemesh-policy: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.878464       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/protean-pki
E0424 10:05:57.879158       1 worker.go:93] Failed to process key k8s-pki/k8s-servicemesh. Reason: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.879176       1 worker.go:97] Error syncing key k8s-pki/k8s-servicemesh: for VaultPolicyBinding k8s-pki/k8s-servicemesh: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.879203       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-ldap
E0424 10:05:57.879417       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-monitoring-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.879436       1 worker.go:97] Error syncing key k8s-pki/cert-mgr-pki-monitoring-policy: for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.879467       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.879526       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicyBinding k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.879881       1 worker.go:93] Failed to process key k8s-pki/protean-pki. Reason: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.879896       1 worker.go:97] Error syncing key k8s-pki/protean-pki: for VaultPolicy k8s-pki/protean-pki: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.880762       1 worker.go:93] Failed to process key k8s-pki/k8s-ldap. Reason: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.880779       1 worker.go:97] Error syncing key k8s-pki/k8s-ldap: for VaultPolicyBinding k8s-pki/k8s-ldap: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.957192       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy
I0424 10:05:57.957226       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-logging
I0424 10:05:57.957387       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy
I0424 10:05:57.957486       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-monitoring
E0424 10:05:57.959949       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-logging-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.959990       1 worker.go:108] for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.960000       1 worker.go:110] Dropping key "k8s-pki/cert-mgr-pki-logging-policy" out of the queue: for VaultPolicy k8s-pki/cert-mgr-pki-logging-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.960019       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy
E0424 10:05:57.960157       1 worker.go:93] Failed to process key k8s-pki/k8s-monitoring. Reason: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.960184       1 worker.go:108] for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.960207       1 worker.go:93] Failed to process key k8s-pki/k8s-logging. Reason: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.960235       1 worker.go:108] for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.960264       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-ldap-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.960275       1 worker.go:108] for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.961201       1 worker.go:110] Dropping key "k8s-pki/k8s-monitoring" out of the queue: for VaultPolicyBinding k8s-pki/k8s-monitoring: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.961221       1 worker.go:110] Dropping key "k8s-pki/k8s-logging" out of the queue: for VaultPolicyBinding k8s-pki/k8s-logging: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.961239       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/k8s-servicemesh
I0424 10:05:57.961271       1 vault_policy_binding.go:65] Sync/Add/Update for VaultPolicyBinding k8s-pki/protean-pki
I0424 10:05:57.961269       1 worker.go:110] Dropping key "k8s-pki/cert-mgr-pki-ldap-policy" out of the queue: for VaultPolicy k8s-pki/cert-mgr-pki-ldap-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.961500       1 vault_policy.go:65] Sync/Add/Update for VaultPolicy k8s-pki/cert-mgr-pki-monitoring-policy
E0424 10:05:57.961873       1 worker.go:93] Failed to process key k8s-pki/cert-mgr-pki-servicemesh-policy. Reason: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
E0424 10:05:57.961897       1 worker.go:108] for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
I0424 10:05:57.961905       1 worker.go:110] Dropping key "k8s-pki/cert-mgr-pki-servicemesh-policy" out of the queue: for VaultPolicy k8s-pki/cert-mgr-pki-servicemesh-policy: appbindings.appcatalog.appscode.com "vault" not found
